"date","label","value","VECTOR","DECIMALS","panel_label","is_ratio","display_order"
2024-10-01,"Total residential",69.851,"v1675119982","0","Total Residential",FALSE,2
2024-11-01,"Total residential",74.453,"v1675119982","0","Total Residential",FALSE,2
2024-12-01,"Total residential",76.102,"v1675119982","0","Total Residential",FALSE,2
2025-01-01,"Total residential",76.887,"v1675119982","0","Total Residential",FALSE,2
2025-02-01,"Total residential",74.216,"v1675119982","0","Total Residential",FALSE,2
2025-03-01,"Total residential",88.722,"v1675119982","0","Total Residential",FALSE,2
2025-04-01,"Total residential",91.888,"v1675119982","0","Total Residential",FALSE,2
2025-05-01,"Total residential",59.454,"v1675119982","0","Total Residential",FALSE,2
2025-06-01,"Total residential",66.91,"v1675119982","0","Total Residential",FALSE,2
2025-07-01,"Total residential",75.691,"v1675119982","0","Total Residential",FALSE,2
2025-08-01,"Total residential",82.546,"v1675119982","0","Total Residential",FALSE,2
2025-09-01,"Total residential",89.869,"v1675119982","0","Total Residential",FALSE,2
2025-10-01,"Total residential",99.612,"v1675119982","0","Total Residential",FALSE,2
2025-11-01,"Total residential",91.786,"v1675119982","0","Total Residential",FALSE,2
2025-12-01,"Total residential",87.96,"v1675119982","0","Total Residential",FALSE,2
2026-01-01,"Total residential",92.834,"v1675119982","0","Total Residential",FALSE,2
2026-02-01,"Total residential",65.523,"v1675119982","0","Total Residential",FALSE,2
2026-03-01,"Total residential",119.435,"v1675119982","0","Total Residential",FALSE,2
2026-04-01,"Total residential",92.878,"v1675119982","0","Total Residential",FALSE,2
2026-05-01,"Total residential",87.903,"v1675119982","0","Total Residential",FALSE,2
2026-06-01,"Total residential",103.541,"v1675119982","0","Total Residential",FALSE,2
