"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2018-12-01,"Wholesale and retail trade",28,"v1642751212","1",FALSE,"Industry",8
2019-01-01,"Wholesale and retail trade",26.8,"v1642751212","1",FALSE,"Industry",8
2019-02-01,"Wholesale and retail trade",25.4,"v1642751212","1",FALSE,"Industry",8
2019-03-01,"Wholesale and retail trade",25.3,"v1642751212","1",FALSE,"Industry",8
2019-04-01,"Wholesale and retail trade",25.6,"v1642751212","1",FALSE,"Industry",8
2019-05-01,"Wholesale and retail trade",27,"v1642751212","1",FALSE,"Industry",8
2019-06-01,"Wholesale and retail trade",28.4,"v1642751212","1",FALSE,"Industry",8
2019-07-01,"Wholesale and retail trade",30.1,"v1642751212","1",FALSE,"Industry",8
2019-08-01,"Wholesale and retail trade",31.1,"v1642751212","1",FALSE,"Industry",8
2019-09-01,"Wholesale and retail trade",30.8,"v1642751212","1",FALSE,"Industry",8
2019-10-01,"Wholesale and retail trade",29.6,"v1642751212","1",FALSE,"Industry",8
2019-11-01,"Wholesale and retail trade",27.6,"v1642751212","1",FALSE,"Industry",8
2019-12-01,"Wholesale and retail trade",25.5,"v1642751212","1",FALSE,"Industry",8
2020-01-01,"Wholesale and retail trade",24,"v1642751212","1",FALSE,"Industry",8
2020-02-01,"Wholesale and retail trade",23.6,"v1642751212","1",FALSE,"Industry",8
2020-03-01,"Wholesale and retail trade",23.7,"v1642751212","1",FALSE,"Industry",8
2020-04-01,"Wholesale and retail trade",23.4,"v1642751212","1",FALSE,"Industry",8
2020-05-01,"Wholesale and retail trade",23.5,"v1642751212","1",FALSE,"Industry",8
2020-06-01,"Wholesale and retail trade",25.1,"v1642751212","1",FALSE,"Industry",8
2020-07-01,"Wholesale and retail trade",26.8,"v1642751212","1",FALSE,"Industry",8
2020-08-01,"Wholesale and retail trade",27.5,"v1642751212","1",FALSE,"Industry",8
2020-09-01,"Wholesale and retail trade",27.8,"v1642751212","1",FALSE,"Industry",8
2020-10-01,"Wholesale and retail trade",27.4,"v1642751212","1",FALSE,"Industry",8
2020-11-01,"Wholesale and retail trade",27.4,"v1642751212","1",FALSE,"Industry",8
2020-12-01,"Wholesale and retail trade",27.3,"v1642751212","1",FALSE,"Industry",8
2021-01-01,"Wholesale and retail trade",27.3,"v1642751212","1",FALSE,"Industry",8
2021-02-01,"Wholesale and retail trade",26.4,"v1642751212","1",FALSE,"Industry",8
2021-03-01,"Wholesale and retail trade",25.3,"v1642751212","1",FALSE,"Industry",8
2021-04-01,"Wholesale and retail trade",24.9,"v1642751212","1",FALSE,"Industry",8
2021-05-01,"Wholesale and retail trade",26.7,"v1642751212","1",FALSE,"Industry",8
2021-06-01,"Wholesale and retail trade",27.7,"v1642751212","1",FALSE,"Industry",8
2021-07-01,"Wholesale and retail trade",28.9,"v1642751212","1",FALSE,"Industry",8
2021-08-01,"Wholesale and retail trade",28.6,"v1642751212","1",FALSE,"Industry",8
2021-09-01,"Wholesale and retail trade",28.5,"v1642751212","1",FALSE,"Industry",8
2021-10-01,"Wholesale and retail trade",29.3,"v1642751212","1",FALSE,"Industry",8
2021-11-01,"Wholesale and retail trade",29.5,"v1642751212","1",FALSE,"Industry",8
2021-12-01,"Wholesale and retail trade",30.6,"v1642751212","1",FALSE,"Industry",8
2022-01-01,"Wholesale and retail trade",31.2,"v1642751212","1",FALSE,"Industry",8
2022-02-01,"Wholesale and retail trade",32.5,"v1642751212","1",FALSE,"Industry",8
2022-03-01,"Wholesale and retail trade",32.5,"v1642751212","1",FALSE,"Industry",8
2022-04-01,"Wholesale and retail trade",31.9,"v1642751212","1",FALSE,"Industry",8
2022-05-01,"Wholesale and retail trade",30.9,"v1642751212","1",FALSE,"Industry",8
2022-06-01,"Wholesale and retail trade",30.7,"v1642751212","1",FALSE,"Industry",8
2022-07-01,"Wholesale and retail trade",31,"v1642751212","1",FALSE,"Industry",8
2022-08-01,"Wholesale and retail trade",32.5,"v1642751212","1",FALSE,"Industry",8
2022-09-01,"Wholesale and retail trade",33.1,"v1642751212","1",FALSE,"Industry",8
2022-10-01,"Wholesale and retail trade",33,"v1642751212","1",FALSE,"Industry",8
2022-11-01,"Wholesale and retail trade",31.8,"v1642751212","1",FALSE,"Industry",8
2022-12-01,"Wholesale and retail trade",32.2,"v1642751212","1",FALSE,"Industry",8
2023-01-01,"Wholesale and retail trade",31.9,"v1642751212","1",FALSE,"Industry",8
2023-02-01,"Wholesale and retail trade",31.2,"v1642751212","1",FALSE,"Industry",8
2023-03-01,"Wholesale and retail trade",29.5,"v1642751212","1",FALSE,"Industry",8
2023-04-01,"Wholesale and retail trade",29.1,"v1642751212","1",FALSE,"Industry",8
2023-05-01,"Wholesale and retail trade",28.6,"v1642751212","1",FALSE,"Industry",8
2023-06-01,"Wholesale and retail trade",29.1,"v1642751212","1",FALSE,"Industry",8
2023-07-01,"Wholesale and retail trade",28.1,"v1642751212","1",FALSE,"Industry",8
2023-08-01,"Wholesale and retail trade",28.2,"v1642751212","1",FALSE,"Industry",8
2023-09-01,"Wholesale and retail trade",28,"v1642751212","1",FALSE,"Industry",8
2023-10-01,"Wholesale and retail trade",28.9,"v1642751212","1",FALSE,"Industry",8
2023-11-01,"Wholesale and retail trade",29.2,"v1642751212","1",FALSE,"Industry",8
2023-12-01,"Wholesale and retail trade",29.5,"v1642751212","1",FALSE,"Industry",8
2024-01-01,"Wholesale and retail trade",30.1,"v1642751212","1",FALSE,"Industry",8
2024-02-01,"Wholesale and retail trade",31.2,"v1642751212","1",FALSE,"Industry",8
2024-03-01,"Wholesale and retail trade",31.1,"v1642751212","1",FALSE,"Industry",8
2024-04-01,"Wholesale and retail trade",30.4,"v1642751212","1",FALSE,"Industry",8
2024-05-01,"Wholesale and retail trade",30.2,"v1642751212","1",FALSE,"Industry",8
2024-06-01,"Wholesale and retail trade",31.4,"v1642751212","1",FALSE,"Industry",8
2024-07-01,"Wholesale and retail trade",33,"v1642751212","1",FALSE,"Industry",8
2024-08-01,"Wholesale and retail trade",34.6,"v1642751212","1",FALSE,"Industry",8
2024-09-01,"Wholesale and retail trade",34.5,"v1642751212","1",FALSE,"Industry",8
2024-10-01,"Wholesale and retail trade",34.2,"v1642751212","1",FALSE,"Industry",8
2024-11-01,"Wholesale and retail trade",32,"v1642751212","1",FALSE,"Industry",8
2024-12-01,"Wholesale and retail trade",31.6,"v1642751212","1",FALSE,"Industry",8
2025-01-01,"Wholesale and retail trade",30.5,"v1642751212","1",FALSE,"Industry",8
2025-02-01,"Wholesale and retail trade",29.9,"v1642751212","1",FALSE,"Industry",8
2025-03-01,"Wholesale and retail trade",29.4,"v1642751212","1",FALSE,"Industry",8
2025-04-01,"Wholesale and retail trade",29.4,"v1642751212","1",FALSE,"Industry",8
2025-05-01,"Wholesale and retail trade",30,"v1642751212","1",FALSE,"Industry",8
2025-06-01,"Wholesale and retail trade",30,"v1642751212","1",FALSE,"Industry",8
2025-07-01,"Wholesale and retail trade",30.5,"v1642751212","1",FALSE,"Industry",8
2025-08-01,"Wholesale and retail trade",30.6,"v1642751212","1",FALSE,"Industry",8
2025-09-01,"Wholesale and retail trade",30.7,"v1642751212","1",FALSE,"Industry",8
2025-10-01,"Wholesale and retail trade",30.6,"v1642751212","1",FALSE,"Industry",8
2025-11-01,"Wholesale and retail trade",31.9,"v1642751212","1",FALSE,"Industry",8
2025-12-01,"Wholesale and retail trade",32.4,"v1642751212","1",FALSE,"Industry",8
2026-01-01,"Wholesale and retail trade",32.3,"v1642751212","1",FALSE,"Industry",8
2026-02-01,"Wholesale and retail trade",30.6,"v1642751212","1",FALSE,"Industry",8
2026-03-01,"Wholesale and retail trade",30.1,"v1642751212","1",FALSE,"Industry",8
2026-04-01,"Wholesale and retail trade",30.6,"v1642751212","1",FALSE,"Industry",8
2026-05-01,"Wholesale and retail trade",30.5,"v1642751212","1",FALSE,"Industry",8
2026-06-01,"Wholesale and retail trade",30.4,"v1642751212","1",FALSE,"Industry",8
2026-07-01,"Wholesale and retail trade",30,"v1642751212","1",FALSE,"Industry",8
2026-08-01,"Wholesale and retail trade",30.9,"v1642751212","1",FALSE,"Industry",8
