"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2003-04-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-05-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-06-01,"Housing under construction | Semi-detached units",38,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-07-01,"Housing under construction | Semi-detached units",48,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-08-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-09-01,"Housing under construction | Semi-detached units",30,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-10-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-11-01,"Housing under construction | Semi-detached units",36,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2003-12-01,"Housing under construction | Semi-detached units",32,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-01-01,"Housing under construction | Semi-detached units",26,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-02-01,"Housing under construction | Semi-detached units",28,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-03-01,"Housing under construction | Semi-detached units",28,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-04-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-05-01,"Housing under construction | Semi-detached units",62,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-06-01,"Housing under construction | Semi-detached units",54,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-07-01,"Housing under construction | Semi-detached units",60,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-08-01,"Housing under construction | Semi-detached units",58,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-09-01,"Housing under construction | Semi-detached units",52,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-10-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-11-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2004-12-01,"Housing under construction | Semi-detached units",52,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-01-01,"Housing under construction | Semi-detached units",50,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-02-01,"Housing under construction | Semi-detached units",54,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-03-01,"Housing under construction | Semi-detached units",46,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-04-01,"Housing under construction | Semi-detached units",42,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-05-01,"Housing under construction | Semi-detached units",44,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-06-01,"Housing under construction | Semi-detached units",56,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-07-01,"Housing under construction | Semi-detached units",66,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-08-01,"Housing under construction | Semi-detached units",64,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-09-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-10-01,"Housing under construction | Semi-detached units",76,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-11-01,"Housing under construction | Semi-detached units",60,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
2005-12-01,"Housing under construction | Semi-detached units",68,"v42127407","0","Housing under construction","Semi-detached units","Under Construction — Semi-Detached",FALSE,8
