"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2004-05-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-06-01,"Housing completions | Row units",40,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-07-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-08-01,"Housing completions | Row units",44,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-09-01,"Housing completions | Row units",94,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-10-01,"Housing completions | Row units",40,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-11-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2004-12-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-01-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-02-01,"Housing completions | Row units",17,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-03-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-04-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-05-01,"Housing completions | Row units",61,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-06-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-07-01,"Housing completions | Row units",16,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-08-01,"Housing completions | Row units",6,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-09-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-10-01,"Housing completions | Row units",46,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-11-01,"Housing completions | Row units",34,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2005-12-01,"Housing completions | Row units",26,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-01-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-03-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-04-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-05-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-06-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-07-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-08-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-09-01,"Housing completions | Row units",5,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-10-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-11-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2006-12-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-01-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-03-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-04-01,"Housing completions | Row units",11,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-05-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-06-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-07-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-08-01,"Housing completions | Row units",6,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-09-01,"Housing completions | Row units",35,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-10-01,"Housing completions | Row units",45,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-11-01,"Housing completions | Row units",33,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2007-12-01,"Housing completions | Row units",4,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-01-01,"Housing completions | Row units",23,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-02-01,"Housing completions | Row units",37,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-03-01,"Housing completions | Row units",35,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-04-01,"Housing completions | Row units",27,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-05-01,"Housing completions | Row units",14,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-06-01,"Housing completions | Row units",21,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-07-01,"Housing completions | Row units",24,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-08-01,"Housing completions | Row units",28,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-09-01,"Housing completions | Row units",66,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-10-01,"Housing completions | Row units",13,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-11-01,"Housing completions | Row units",33,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2008-12-01,"Housing completions | Row units",19,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-01-01,"Housing completions | Row units",39,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-03-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-04-01,"Housing completions | Row units",11,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-05-01,"Housing completions | Row units",94,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-06-01,"Housing completions | Row units",38,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-07-01,"Housing completions | Row units",44,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-08-01,"Housing completions | Row units",21,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-09-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-10-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-11-01,"Housing completions | Row units",15,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2009-12-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-01-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-02-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-03-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-04-01,"Housing completions | Row units",17,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-05-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-06-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-07-01,"Housing completions | Row units",64,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-08-01,"Housing completions | Row units",52,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-09-01,"Housing completions | Row units",16,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-10-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-11-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2010-12-01,"Housing completions | Row units",36,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-01-01,"Housing completions | Row units",24,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-02-01,"Housing completions | Row units",10,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-03-01,"Housing completions | Row units",20,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-04-01,"Housing completions | Row units",18,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-05-01,"Housing completions | Row units",20,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-06-01,"Housing completions | Row units",73,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-07-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-08-01,"Housing completions | Row units",6,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-09-01,"Housing completions | Row units",36,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-10-01,"Housing completions | Row units",48,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-11-01,"Housing completions | Row units",0,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2011-12-01,"Housing completions | Row units",9,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-01-01,"Housing completions | Row units",53,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-02-01,"Housing completions | Row units",8,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
2012-03-01,"Housing completions | Row units",109,"v42127413","0","Housing completions","Row units","Completions — Row",FALSE,14
