"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2003-06-01,"Housing under construction | Single-detached units",349,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-07-01,"Housing under construction | Single-detached units",359,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-08-01,"Housing under construction | Single-detached units",347,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-09-01,"Housing under construction | Single-detached units",330,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-10-01,"Housing under construction | Single-detached units",329,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-11-01,"Housing under construction | Single-detached units",330,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2003-12-01,"Housing under construction | Single-detached units",303,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-01-01,"Housing under construction | Single-detached units",282,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-02-01,"Housing under construction | Single-detached units",280,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-03-01,"Housing under construction | Single-detached units",268,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-04-01,"Housing under construction | Single-detached units",286,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-05-01,"Housing under construction | Single-detached units",307,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-06-01,"Housing under construction | Single-detached units",360,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-07-01,"Housing under construction | Single-detached units",373,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-08-01,"Housing under construction | Single-detached units",387,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-09-01,"Housing under construction | Single-detached units",411,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-10-01,"Housing under construction | Single-detached units",403,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-11-01,"Housing under construction | Single-detached units",386,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2004-12-01,"Housing under construction | Single-detached units",376,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-01-01,"Housing under construction | Single-detached units",321,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
2005-02-01,"Housing under construction | Single-detached units",330,"v42127406","0","Housing under construction","Single-detached units","Under Construction — Single-Detached",FALSE,7
