"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2016-11-01,"Housing starts | Total units",124,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2016-12-01,"Housing starts | Total units",142,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-01-01,"Housing starts | Total units",59,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-02-01,"Housing starts | Total units",88,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-03-01,"Housing starts | Total units",167,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-04-01,"Housing starts | Total units",119,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-05-01,"Housing starts | Total units",114,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-06-01,"Housing starts | Total units",198,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-07-01,"Housing starts | Total units",200,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-08-01,"Housing starts | Total units",261,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-09-01,"Housing starts | Total units",101,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-10-01,"Housing starts | Total units",249,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-11-01,"Housing starts | Total units",139,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2017-12-01,"Housing starts | Total units",220,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-01-01,"Housing starts | Total units",91,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-02-01,"Housing starts | Total units",70,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-03-01,"Housing starts | Total units",51,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-04-01,"Housing starts | Total units",63,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-05-01,"Housing starts | Total units",210,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-06-01,"Housing starts | Total units",131,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-07-01,"Housing starts | Total units",138,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-08-01,"Housing starts | Total units",167,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-09-01,"Housing starts | Total units",158,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-10-01,"Housing starts | Total units",346,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-11-01,"Housing starts | Total units",113,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2018-12-01,"Housing starts | Total units",88,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-01-01,"Housing starts | Total units",77,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-02-01,"Housing starts | Total units",42,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-03-01,"Housing starts | Total units",39,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-04-01,"Housing starts | Total units",51,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-05-01,"Housing starts | Total units",149,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-06-01,"Housing starts | Total units",157,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-07-01,"Housing starts | Total units",67,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-08-01,"Housing starts | Total units",170,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-09-01,"Housing starts | Total units",217,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-10-01,"Housing starts | Total units",116,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-11-01,"Housing starts | Total units",88,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2019-12-01,"Housing starts | Total units",150,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-01-01,"Housing starts | Total units",167,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-02-01,"Housing starts | Total units",57,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-03-01,"Housing starts | Total units",83,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-04-01,"Housing starts | Total units",86,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-05-01,"Housing starts | Total units",111,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-06-01,"Housing starts | Total units",175,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-07-01,"Housing starts | Total units",593,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-08-01,"Housing starts | Total units",109,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-09-01,"Housing starts | Total units",87,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-10-01,"Housing starts | Total units",142,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
2020-11-01,"Housing starts | Total units",142,"v42127400","0","Housing starts","Total units","Housing Starts — Total",FALSE,1
