"date","label","value","VECTOR","DECIMALS","panel_label","is_ratio","display_order"
2023-11-01,"Single dwelling building total",65.668,"v1675119983","0","Single Dwelling",FALSE,3
2023-12-01,"Single dwelling building total",32.318,"v1675119983","0","Single Dwelling",FALSE,3
2024-01-01,"Single dwelling building total",12.271,"v1675119983","0","Single Dwelling",FALSE,3
2024-02-01,"Single dwelling building total",22.312,"v1675119983","0","Single Dwelling",FALSE,3
2024-03-01,"Single dwelling building total",25.826,"v1675119983","0","Single Dwelling",FALSE,3
2024-04-01,"Single dwelling building total",29.16,"v1675119983","0","Single Dwelling",FALSE,3
2024-05-01,"Single dwelling building total",37.48,"v1675119983","0","Single Dwelling",FALSE,3
2024-06-01,"Single dwelling building total",31.761,"v1675119983","0","Single Dwelling",FALSE,3
2024-07-01,"Single dwelling building total",44.645,"v1675119983","0","Single Dwelling",FALSE,3
2024-08-01,"Single dwelling building total",41.644,"v1675119983","0","Single Dwelling",FALSE,3
2024-09-01,"Single dwelling building total",52.469,"v1675119983","0","Single Dwelling",FALSE,3
2024-10-01,"Single dwelling building total",54.138,"v1675119983","0","Single Dwelling",FALSE,3
2024-11-01,"Single dwelling building total",52.356,"v1675119983","0","Single Dwelling",FALSE,3
2024-12-01,"Single dwelling building total",52.822,"v1675119983","0","Single Dwelling",FALSE,3
2025-01-01,"Single dwelling building total",54.263,"v1675119983","0","Single Dwelling",FALSE,3
2025-02-01,"Single dwelling building total",40.855,"v1675119983","0","Single Dwelling",FALSE,3
2025-03-01,"Single dwelling building total",46.719,"v1675119983","0","Single Dwelling",FALSE,3
2025-04-01,"Single dwelling building total",41.97,"v1675119983","0","Single Dwelling",FALSE,3
2025-05-01,"Single dwelling building total",36.596,"v1675119983","0","Single Dwelling",FALSE,3
2025-06-01,"Single dwelling building total",42.761,"v1675119983","0","Single Dwelling",FALSE,3
2025-07-01,"Single dwelling building total",47.4,"v1675119983","0","Single Dwelling",FALSE,3
2025-08-01,"Single dwelling building total",58.03,"v1675119983","0","Single Dwelling",FALSE,3
2025-09-01,"Single dwelling building total",60.993,"v1675119983","0","Single Dwelling",FALSE,3
2025-10-01,"Single dwelling building total",39.558,"v1675119983","0","Single Dwelling",FALSE,3
2025-11-01,"Single dwelling building total",58.754,"v1675119983","0","Single Dwelling",FALSE,3
2025-12-01,"Single dwelling building total",40.178,"v1675119983","0","Single Dwelling",FALSE,3
2026-01-01,"Single dwelling building total",40.675,"v1675119983","0","Single Dwelling",FALSE,3
2026-02-01,"Single dwelling building total",37.78,"v1675119983","0","Single Dwelling",FALSE,3
2026-03-01,"Single dwelling building total",62.559,"v1675119983","0","Single Dwelling",FALSE,3
2026-04-01,"Single dwelling building total",46.497,"v1675119983","0","Single Dwelling",FALSE,3
2026-05-01,"Single dwelling building total",52.806,"v1675119983","0","Single Dwelling",FALSE,3
2026-06-01,"Single dwelling building total",47.298,"v1675119983","0","Single Dwelling",FALSE,3
