"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2013-05-01,"Housing starts | Apartment and other unit types",0,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-06-01,"Housing starts | Apartment and other unit types",60,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-07-01,"Housing starts | Apartment and other unit types",48,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-08-01,"Housing starts | Apartment and other unit types",71,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-09-01,"Housing starts | Apartment and other unit types",275,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-10-01,"Housing starts | Apartment and other unit types",0,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-11-01,"Housing starts | Apartment and other unit types",65,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2013-12-01,"Housing starts | Apartment and other unit types",76,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-01-01,"Housing starts | Apartment and other unit types",268,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-02-01,"Housing starts | Apartment and other unit types",45,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-03-01,"Housing starts | Apartment and other unit types",0,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-04-01,"Housing starts | Apartment and other unit types",343,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-05-01,"Housing starts | Apartment and other unit types",32,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
2014-06-01,"Housing starts | Apartment and other unit types",65,"v42127404","0","Housing starts","Apartment and other unit types","Housing Starts — Apartment & Other",FALSE,5
