"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2003-02-01,"Housing under construction | Apartment and other unit types",312,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-03-01,"Housing under construction | Apartment and other unit types",288,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-04-01,"Housing under construction | Apartment and other unit types",418,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-05-01,"Housing under construction | Apartment and other unit types",418,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-06-01,"Housing under construction | Apartment and other unit types",246,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-07-01,"Housing under construction | Apartment and other unit types",270,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-08-01,"Housing under construction | Apartment and other unit types",346,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-09-01,"Housing under construction | Apartment and other unit types",426,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-10-01,"Housing under construction | Apartment and other unit types",396,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-11-01,"Housing under construction | Apartment and other unit types",334,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2003-12-01,"Housing under construction | Apartment and other unit types",205,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-01-01,"Housing under construction | Apartment and other unit types",251,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-02-01,"Housing under construction | Apartment and other unit types",251,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-03-01,"Housing under construction | Apartment and other unit types",251,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-04-01,"Housing under construction | Apartment and other unit types",295,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-05-01,"Housing under construction | Apartment and other unit types",463,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-06-01,"Housing under construction | Apartment and other unit types",416,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-07-01,"Housing under construction | Apartment and other unit types",395,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-08-01,"Housing under construction | Apartment and other unit types",395,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-09-01,"Housing under construction | Apartment and other unit types",395,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-10-01,"Housing under construction | Apartment and other unit types",289,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-11-01,"Housing under construction | Apartment and other unit types",323,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2004-12-01,"Housing under construction | Apartment and other unit types",293,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-01-01,"Housing under construction | Apartment and other unit types",356,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-02-01,"Housing under construction | Apartment and other unit types",356,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-03-01,"Housing under construction | Apartment and other unit types",362,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-04-01,"Housing under construction | Apartment and other unit types",318,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-05-01,"Housing under construction | Apartment and other unit types",318,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-06-01,"Housing under construction | Apartment and other unit types",419,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-07-01,"Housing under construction | Apartment and other unit types",419,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-08-01,"Housing under construction | Apartment and other unit types",423,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-09-01,"Housing under construction | Apartment and other unit types",288,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-10-01,"Housing under construction | Apartment and other unit types",282,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-11-01,"Housing under construction | Apartment and other unit types",272,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2005-12-01,"Housing under construction | Apartment and other unit types",209,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-01-01,"Housing under construction | Apartment and other unit types",238,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-02-01,"Housing under construction | Apartment and other unit types",212,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-03-01,"Housing under construction | Apartment and other unit types",245,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-04-01,"Housing under construction | Apartment and other unit types",316,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-05-01,"Housing under construction | Apartment and other unit types",316,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-06-01,"Housing under construction | Apartment and other unit types",383,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-07-01,"Housing under construction | Apartment and other unit types",446,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-08-01,"Housing under construction | Apartment and other unit types",388,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-09-01,"Housing under construction | Apartment and other unit types",433,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-10-01,"Housing under construction | Apartment and other unit types",433,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-11-01,"Housing under construction | Apartment and other unit types",380,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2006-12-01,"Housing under construction | Apartment and other unit types",380,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-01-01,"Housing under construction | Apartment and other unit types",431,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-02-01,"Housing under construction | Apartment and other unit types",431,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-03-01,"Housing under construction | Apartment and other unit types",431,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-04-01,"Housing under construction | Apartment and other unit types",368,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-05-01,"Housing under construction | Apartment and other unit types",368,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-06-01,"Housing under construction | Apartment and other unit types",468,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-07-01,"Housing under construction | Apartment and other unit types",475,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-08-01,"Housing under construction | Apartment and other unit types",475,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-09-01,"Housing under construction | Apartment and other unit types",516,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-10-01,"Housing under construction | Apartment and other unit types",516,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-11-01,"Housing under construction | Apartment and other unit types",556,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2007-12-01,"Housing under construction | Apartment and other unit types",539,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-01-01,"Housing under construction | Apartment and other unit types",633,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-02-01,"Housing under construction | Apartment and other unit types",669,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-03-01,"Housing under construction | Apartment and other unit types",590,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-04-01,"Housing under construction | Apartment and other unit types",590,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-05-01,"Housing under construction | Apartment and other unit types",616,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-06-01,"Housing under construction | Apartment and other unit types",891,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-07-01,"Housing under construction | Apartment and other unit types",935,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-08-01,"Housing under construction | Apartment and other unit types",935,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-09-01,"Housing under construction | Apartment and other unit types",1029,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-10-01,"Housing under construction | Apartment and other unit types",1029,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-11-01,"Housing under construction | Apartment and other unit types",1029,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2008-12-01,"Housing under construction | Apartment and other unit types",879,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-01-01,"Housing under construction | Apartment and other unit types",842,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
2009-02-01,"Housing under construction | Apartment and other unit types",842,"v42127409","0","Housing under construction","Apartment and other unit types","Under Construction — Apartment & Other",FALSE,10
