"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2017-06-01,"Health care and social assistance",22.6,"v1642751218","1",FALSE,"Industry",14
2017-07-01,"Health care and social assistance",22.8,"v1642751218","1",FALSE,"Industry",14
2017-08-01,"Health care and social assistance",22.3,"v1642751218","1",FALSE,"Industry",14
2017-09-01,"Health care and social assistance",21.6,"v1642751218","1",FALSE,"Industry",14
2017-10-01,"Health care and social assistance",21,"v1642751218","1",FALSE,"Industry",14
2017-11-01,"Health care and social assistance",21.7,"v1642751218","1",FALSE,"Industry",14
2017-12-01,"Health care and social assistance",22.2,"v1642751218","1",FALSE,"Industry",14
2018-01-01,"Health care and social assistance",22.8,"v1642751218","1",FALSE,"Industry",14
2018-02-01,"Health care and social assistance",23.3,"v1642751218","1",FALSE,"Industry",14
2018-03-01,"Health care and social assistance",23.6,"v1642751218","1",FALSE,"Industry",14
2018-04-01,"Health care and social assistance",23.4,"v1642751218","1",FALSE,"Industry",14
2018-05-01,"Health care and social assistance",23.2,"v1642751218","1",FALSE,"Industry",14
2018-06-01,"Health care and social assistance",23.8,"v1642751218","1",FALSE,"Industry",14
2018-07-01,"Health care and social assistance",24.9,"v1642751218","1",FALSE,"Industry",14
2018-08-01,"Health care and social assistance",25.1,"v1642751218","1",FALSE,"Industry",14
2018-09-01,"Health care and social assistance",24.7,"v1642751218","1",FALSE,"Industry",14
2018-10-01,"Health care and social assistance",24.6,"v1642751218","1",FALSE,"Industry",14
2018-11-01,"Health care and social assistance",24.9,"v1642751218","1",FALSE,"Industry",14
2018-12-01,"Health care and social assistance",25.6,"v1642751218","1",FALSE,"Industry",14
2019-01-01,"Health care and social assistance",25.7,"v1642751218","1",FALSE,"Industry",14
2019-02-01,"Health care and social assistance",26,"v1642751218","1",FALSE,"Industry",14
2019-03-01,"Health care and social assistance",26.2,"v1642751218","1",FALSE,"Industry",14
2019-04-01,"Health care and social assistance",26.3,"v1642751218","1",FALSE,"Industry",14
2019-05-01,"Health care and social assistance",26.3,"v1642751218","1",FALSE,"Industry",14
2019-06-01,"Health care and social assistance",25.9,"v1642751218","1",FALSE,"Industry",14
2019-07-01,"Health care and social assistance",25.4,"v1642751218","1",FALSE,"Industry",14
2019-08-01,"Health care and social assistance",24.9,"v1642751218","1",FALSE,"Industry",14
2019-09-01,"Health care and social assistance",24.3,"v1642751218","1",FALSE,"Industry",14
2019-10-01,"Health care and social assistance",24.2,"v1642751218","1",FALSE,"Industry",14
2019-11-01,"Health care and social assistance",24.7,"v1642751218","1",FALSE,"Industry",14
2019-12-01,"Health care and social assistance",25.4,"v1642751218","1",FALSE,"Industry",14
2020-01-01,"Health care and social assistance",25.8,"v1642751218","1",FALSE,"Industry",14
2020-02-01,"Health care and social assistance",25.4,"v1642751218","1",FALSE,"Industry",14
2020-03-01,"Health care and social assistance",25.2,"v1642751218","1",FALSE,"Industry",14
2020-04-01,"Health care and social assistance",24.5,"v1642751218","1",FALSE,"Industry",14
2020-05-01,"Health care and social assistance",24,"v1642751218","1",FALSE,"Industry",14
2020-06-01,"Health care and social assistance",23.8,"v1642751218","1",FALSE,"Industry",14
2020-07-01,"Health care and social assistance",24.1,"v1642751218","1",FALSE,"Industry",14
2020-08-01,"Health care and social assistance",24.6,"v1642751218","1",FALSE,"Industry",14
2020-09-01,"Health care and social assistance",24.6,"v1642751218","1",FALSE,"Industry",14
2020-10-01,"Health care and social assistance",24.7,"v1642751218","1",FALSE,"Industry",14
2020-11-01,"Health care and social assistance",24.1,"v1642751218","1",FALSE,"Industry",14
2020-12-01,"Health care and social assistance",23.4,"v1642751218","1",FALSE,"Industry",14
2021-01-01,"Health care and social assistance",23,"v1642751218","1",FALSE,"Industry",14
2021-02-01,"Health care and social assistance",23.3,"v1642751218","1",FALSE,"Industry",14
2021-03-01,"Health care and social assistance",24.8,"v1642751218","1",FALSE,"Industry",14
2021-04-01,"Health care and social assistance",25.7,"v1642751218","1",FALSE,"Industry",14
2021-05-01,"Health care and social assistance",26.9,"v1642751218","1",FALSE,"Industry",14
2021-06-01,"Health care and social assistance",27.2,"v1642751218","1",FALSE,"Industry",14
2021-07-01,"Health care and social assistance",27.3,"v1642751218","1",FALSE,"Industry",14
2021-08-01,"Health care and social assistance",26.9,"v1642751218","1",FALSE,"Industry",14
2021-09-01,"Health care and social assistance",26.5,"v1642751218","1",FALSE,"Industry",14
2021-10-01,"Health care and social assistance",27.6,"v1642751218","1",FALSE,"Industry",14
