"date","label","value","VECTOR","DECIMALS","is_ratio","group","display_order"
2017-08-01,"Private sector employees",106.4,"v1642751283","1",FALSE,"Employment type",20
2017-09-01,"Private sector employees",105.9,"v1642751283","1",FALSE,"Employment type",20
2017-10-01,"Private sector employees",104.4,"v1642751283","1",FALSE,"Employment type",20
2017-11-01,"Private sector employees",101.4,"v1642751283","1",FALSE,"Employment type",20
2017-12-01,"Private sector employees",99.5,"v1642751283","1",FALSE,"Employment type",20
2018-01-01,"Private sector employees",97.6,"v1642751283","1",FALSE,"Employment type",20
2018-02-01,"Private sector employees",97.4,"v1642751283","1",FALSE,"Employment type",20
2018-03-01,"Private sector employees",98.1,"v1642751283","1",FALSE,"Employment type",20
2018-04-01,"Private sector employees",99.7,"v1642751283","1",FALSE,"Employment type",20
2018-05-01,"Private sector employees",102.1,"v1642751283","1",FALSE,"Employment type",20
2018-06-01,"Private sector employees",104.9,"v1642751283","1",FALSE,"Employment type",20
2018-07-01,"Private sector employees",109.4,"v1642751283","1",FALSE,"Employment type",20
2018-08-01,"Private sector employees",112.3,"v1642751283","1",FALSE,"Employment type",20
2018-09-01,"Private sector employees",113.1,"v1642751283","1",FALSE,"Employment type",20
2018-10-01,"Private sector employees",112,"v1642751283","1",FALSE,"Employment type",20
2018-11-01,"Private sector employees",111.8,"v1642751283","1",FALSE,"Employment type",20
2018-12-01,"Private sector employees",110.3,"v1642751283","1",FALSE,"Employment type",20
2019-01-01,"Private sector employees",108.3,"v1642751283","1",FALSE,"Employment type",20
2019-02-01,"Private sector employees",105.3,"v1642751283","1",FALSE,"Employment type",20
2019-03-01,"Private sector employees",104.9,"v1642751283","1",FALSE,"Employment type",20
2019-04-01,"Private sector employees",104.5,"v1642751283","1",FALSE,"Employment type",20
2019-05-01,"Private sector employees",105.3,"v1642751283","1",FALSE,"Employment type",20
2019-06-01,"Private sector employees",106.8,"v1642751283","1",FALSE,"Employment type",20
2019-07-01,"Private sector employees",109.6,"v1642751283","1",FALSE,"Employment type",20
2019-08-01,"Private sector employees",112.3,"v1642751283","1",FALSE,"Employment type",20
2019-09-01,"Private sector employees",113,"v1642751283","1",FALSE,"Employment type",20
2019-10-01,"Private sector employees",113.6,"v1642751283","1",FALSE,"Employment type",20
2019-11-01,"Private sector employees",112.4,"v1642751283","1",FALSE,"Employment type",20
2019-12-01,"Private sector employees",110.9,"v1642751283","1",FALSE,"Employment type",20
2020-01-01,"Private sector employees",109,"v1642751283","1",FALSE,"Employment type",20
2020-02-01,"Private sector employees",107.5,"v1642751283","1",FALSE,"Employment type",20
2020-03-01,"Private sector employees",105.1,"v1642751283","1",FALSE,"Employment type",20
2020-04-01,"Private sector employees",96.1,"v1642751283","1",FALSE,"Employment type",20
2020-05-01,"Private sector employees",89.9,"v1642751283","1",FALSE,"Employment type",20
2020-06-01,"Private sector employees",90.4,"v1642751283","1",FALSE,"Employment type",20
2020-07-01,"Private sector employees",97.7,"v1642751283","1",FALSE,"Employment type",20
2020-08-01,"Private sector employees",103.6,"v1642751283","1",FALSE,"Employment type",20
2020-09-01,"Private sector employees",104.2,"v1642751283","1",FALSE,"Employment type",20
2020-10-01,"Private sector employees",104.4,"v1642751283","1",FALSE,"Employment type",20
2020-11-01,"Private sector employees",103.3,"v1642751283","1",FALSE,"Employment type",20
2020-12-01,"Private sector employees",101.5,"v1642751283","1",FALSE,"Employment type",20
2021-01-01,"Private sector employees",99.8,"v1642751283","1",FALSE,"Employment type",20
2021-02-01,"Private sector employees",97.8,"v1642751283","1",FALSE,"Employment type",20
2021-03-01,"Private sector employees",97.6,"v1642751283","1",FALSE,"Employment type",20
2021-04-01,"Private sector employees",97.1,"v1642751283","1",FALSE,"Employment type",20
2021-05-01,"Private sector employees",100.7,"v1642751283","1",FALSE,"Employment type",20
2021-06-01,"Private sector employees",102.7,"v1642751283","1",FALSE,"Employment type",20
2021-07-01,"Private sector employees",105.9,"v1642751283","1",FALSE,"Employment type",20
2021-08-01,"Private sector employees",107.9,"v1642751283","1",FALSE,"Employment type",20
2021-09-01,"Private sector employees",109.5,"v1642751283","1",FALSE,"Employment type",20
2021-10-01,"Private sector employees",110.8,"v1642751283","1",FALSE,"Employment type",20
2021-11-01,"Private sector employees",109.3,"v1642751283","1",FALSE,"Employment type",20
2021-12-01,"Private sector employees",109.2,"v1642751283","1",FALSE,"Employment type",20
2022-01-01,"Private sector employees",108.6,"v1642751283","1",FALSE,"Employment type",20
2022-02-01,"Private sector employees",109.2,"v1642751283","1",FALSE,"Employment type",20
2022-03-01,"Private sector employees",109.2,"v1642751283","1",FALSE,"Employment type",20
2022-04-01,"Private sector employees",109.5,"v1642751283","1",FALSE,"Employment type",20
2022-05-01,"Private sector employees",110.9,"v1642751283","1",FALSE,"Employment type",20
2022-06-01,"Private sector employees",114,"v1642751283","1",FALSE,"Employment type",20
2022-07-01,"Private sector employees",116.6,"v1642751283","1",FALSE,"Employment type",20
2022-08-01,"Private sector employees",119.7,"v1642751283","1",FALSE,"Employment type",20
2022-09-01,"Private sector employees",119,"v1642751283","1",FALSE,"Employment type",20
2022-10-01,"Private sector employees",118.3,"v1642751283","1",FALSE,"Employment type",20
2022-11-01,"Private sector employees",114.5,"v1642751283","1",FALSE,"Employment type",20
2022-12-01,"Private sector employees",112.9,"v1642751283","1",FALSE,"Employment type",20
2023-01-01,"Private sector employees",111.5,"v1642751283","1",FALSE,"Employment type",20
2023-02-01,"Private sector employees",110.5,"v1642751283","1",FALSE,"Employment type",20
2023-03-01,"Private sector employees",110.1,"v1642751283","1",FALSE,"Employment type",20
2023-04-01,"Private sector employees",108.6,"v1642751283","1",FALSE,"Employment type",20
2023-05-01,"Private sector employees",110.7,"v1642751283","1",FALSE,"Employment type",20
2023-06-01,"Private sector employees",114.3,"v1642751283","1",FALSE,"Employment type",20
2023-07-01,"Private sector employees",119.4,"v1642751283","1",FALSE,"Employment type",20
2023-08-01,"Private sector employees",123,"v1642751283","1",FALSE,"Employment type",20
2023-09-01,"Private sector employees",123.2,"v1642751283","1",FALSE,"Employment type",20
2023-10-01,"Private sector employees",122.7,"v1642751283","1",FALSE,"Employment type",20
2023-11-01,"Private sector employees",120.3,"v1642751283","1",FALSE,"Employment type",20
2023-12-01,"Private sector employees",120,"v1642751283","1",FALSE,"Employment type",20
2024-01-01,"Private sector employees",120.3,"v1642751283","1",FALSE,"Employment type",20
2024-02-01,"Private sector employees",122.1,"v1642751283","1",FALSE,"Employment type",20
2024-03-01,"Private sector employees",121.4,"v1642751283","1",FALSE,"Employment type",20
2024-04-01,"Private sector employees",120.8,"v1642751283","1",FALSE,"Employment type",20
2024-05-01,"Private sector employees",122.4,"v1642751283","1",FALSE,"Employment type",20
2024-06-01,"Private sector employees",126.9,"v1642751283","1",FALSE,"Employment type",20
2024-07-01,"Private sector employees",131.2,"v1642751283","1",FALSE,"Employment type",20
2024-08-01,"Private sector employees",133.8,"v1642751283","1",FALSE,"Employment type",20
2024-09-01,"Private sector employees",133.7,"v1642751283","1",FALSE,"Employment type",20
2024-10-01,"Private sector employees",132.5,"v1642751283","1",FALSE,"Employment type",20
2024-11-01,"Private sector employees",128.2,"v1642751283","1",FALSE,"Employment type",20
2024-12-01,"Private sector employees",126.2,"v1642751283","1",FALSE,"Employment type",20
2025-01-01,"Private sector employees",122.1,"v1642751283","1",FALSE,"Employment type",20
2025-02-01,"Private sector employees",120.2,"v1642751283","1",FALSE,"Employment type",20
2025-03-01,"Private sector employees",116.9,"v1642751283","1",FALSE,"Employment type",20
2025-04-01,"Private sector employees",117.3,"v1642751283","1",FALSE,"Employment type",20
2025-05-01,"Private sector employees",120.5,"v1642751283","1",FALSE,"Employment type",20
2025-06-01,"Private sector employees",125.8,"v1642751283","1",FALSE,"Employment type",20
2025-07-01,"Private sector employees",129.5,"v1642751283","1",FALSE,"Employment type",20
2025-08-01,"Private sector employees",129.3,"v1642751283","1",FALSE,"Employment type",20
