"date","label","value","VECTOR","DECIMALS","estimate","unit_type","panel_label","is_ratio","display_order"
2011-11-01,"Housing under construction | Row units",378,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2011-12-01,"Housing under construction | Row units",393,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-01-01,"Housing under construction | Row units",375,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-02-01,"Housing under construction | Row units",387,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-03-01,"Housing under construction | Row units",286,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-04-01,"Housing under construction | Row units",282,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-05-01,"Housing under construction | Row units",275,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-06-01,"Housing under construction | Row units",273,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-07-01,"Housing under construction | Row units",255,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-08-01,"Housing under construction | Row units",257,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-09-01,"Housing under construction | Row units",282,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-10-01,"Housing under construction | Row units",308,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-11-01,"Housing under construction | Row units",295,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2012-12-01,"Housing under construction | Row units",272,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-01-01,"Housing under construction | Row units",263,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-02-01,"Housing under construction | Row units",247,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-03-01,"Housing under construction | Row units",238,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-04-01,"Housing under construction | Row units",229,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-05-01,"Housing under construction | Row units",254,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-06-01,"Housing under construction | Row units",268,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-07-01,"Housing under construction | Row units",297,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-08-01,"Housing under construction | Row units",344,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-09-01,"Housing under construction | Row units",402,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-10-01,"Housing under construction | Row units",385,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-11-01,"Housing under construction | Row units",385,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2013-12-01,"Housing under construction | Row units",363,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-01-01,"Housing under construction | Row units",361,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-02-01,"Housing under construction | Row units",377,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-03-01,"Housing under construction | Row units",369,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-04-01,"Housing under construction | Row units",344,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-05-01,"Housing under construction | Row units",366,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-06-01,"Housing under construction | Row units",379,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-07-01,"Housing under construction | Row units",396,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-08-01,"Housing under construction | Row units",401,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-09-01,"Housing under construction | Row units",384,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-10-01,"Housing under construction | Row units",421,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-11-01,"Housing under construction | Row units",416,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2014-12-01,"Housing under construction | Row units",460,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-01-01,"Housing under construction | Row units",404,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-02-01,"Housing under construction | Row units",406,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-03-01,"Housing under construction | Row units",336,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-04-01,"Housing under construction | Row units",335,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-05-01,"Housing under construction | Row units",432,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-06-01,"Housing under construction | Row units",415,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-07-01,"Housing under construction | Row units",468,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-08-01,"Housing under construction | Row units",490,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-09-01,"Housing under construction | Row units",464,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-10-01,"Housing under construction | Row units",445,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-11-01,"Housing under construction | Row units",396,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2015-12-01,"Housing under construction | Row units",439,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-01-01,"Housing under construction | Row units",435,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-02-01,"Housing under construction | Row units",436,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-03-01,"Housing under construction | Row units",428,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-04-01,"Housing under construction | Row units",335,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-05-01,"Housing under construction | Row units",266,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-06-01,"Housing under construction | Row units",270,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-07-01,"Housing under construction | Row units",263,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
2016-08-01,"Housing under construction | Row units",245,"v42127408","0","Housing under construction","Row units","Under Construction — Row",FALSE,9
